source_table	program	before	after	delta	proxy	dataset	cell_type	target	n_cells	n_genes	perturbation	n_sig_fdr	n_program_genes	mean_abs_Z	mean_FC	network_score
network_summary	endothelial					GSE212966_primary	endothelial	HERPUD1			KO	0	10.0	0.388132985457856	0.0500148622235827	3.2464084161528498e-12
network_summary	CAF_ECM					GSE212966_primary	endothelial	HERPUD1			KO	0	8.0	0.721299524896371	0.9222424596712	0.0013390243979178
network_summary	myeloid_inflammation					GSE212966_primary	endothelial	HERPUD1			KO	0	10.0	1.63366420969029	0.304804859702724	3.2464084161528498e-12
network_summary	cytotoxic_TNK					GSE212966_primary	endothelial	HERPUD1			KO	0	7.0	1.60295045994432	0.287130838428687	2.272485891307e-12
network_summary	T_exhaustion					GSE212966_primary	endothelial	HERPUD1			KO	0	7.0	1.42159040546928	0.0049614522685932	2.272485891307e-12
network_summary	TNF_NFkB					GSE212966_primary	endothelial	HERPUD1			KO	0	8.0	0.969182717087912	0.456822395291556	2.59712673292228e-12
network_summary	angiogenesis					GSE212966_primary	endothelial	HERPUD1			KO	0	7.0	0.496913534187936	0.0453730647018767	2.272485891307e-12
network_summary	TGFb_fibrosis					GSE212966_primary	endothelial	HERPUD1			KO	0	10.0	0.770982767873706	0.95285484188792	0.0013390243985671
network_summary	endothelial					GSE212966_primary	endothelial	HERPUD1			OE	0	10.0	0.77765622900804	0.185986156415109	2.72952889407994e-12
network_summary	CAF_ECM					GSE212966_primary	endothelial	HERPUD1			OE	0	8.0	0.998794570144952	0.0111271577587121	2.18362311526395e-12
network_summary	myeloid_inflammation					GSE212966_primary	endothelial	HERPUD1			OE	0	10.0	1.13508616272854	0.0228016625078393	2.72952889407994e-12
network_summary	cytotoxic_TNK					GSE212966_primary	endothelial	HERPUD1			OE	0	7.0	1.3013357763996	7.836490019396861e-25	1.91067022585596e-12
network_summary	T_exhaustion					GSE212966_primary	endothelial	HERPUD1			OE	0	7.0	1.17063419114369	0.041123308179548	1.91067022585596e-12
network_summary	TNF_NFkB					GSE212966_primary	endothelial	HERPUD1			OE	0	8.0	1.10533106727184	0.0012934638636234	2.18362311526395e-12
network_summary	angiogenesis					GSE212966_primary	endothelial	HERPUD1			OE	0	7.0	0.754161125461934	0.15253253297114	1.91067022585596e-12
network_summary	TGFb_fibrosis					GSE212966_primary	endothelial	HERPUD1			OE	0	10.0	0.956402047005795	0.001235134675075	2.72952889407994e-12
network_summary	endothelial					GSE212966_primary	endothelial	MARCKS			KO	0	10.0	0.60175411776486	0.569789933542175	4.548250496000959e-12
network_summary	CAF_ECM					GSE212966_primary	endothelial	MARCKS			KO	0	8.0	0.582817467457575	0.40740443273125	3.63860039680077e-12
network_summary	myeloid_inflammation					GSE212966_primary	endothelial	MARCKS			KO	1	10.0	1.57027857150628	1.1343544208871	1.51888159744001
network_summary	cytotoxic_TNK					GSE212966_primary	endothelial	MARCKS			KO	0	7.0	1.73591768335866	1.39657741728818	0.838294047487374
network_summary	T_exhaustion					GSE212966_primary	endothelial	MARCKS			KO	0	7.0	1.45313449488292	0.0235493664237075	3.18377534720067e-12
network_summary	TNF_NFkB					GSE212966_primary	endothelial	MARCKS			KO	1	8.0	1.20951524734049	4.63788047234511	4.90570265622629
network_summary	angiogenesis					GSE212966_primary	endothelial	MARCKS			KO	0	7.0	0.651396888311574	0.510600694594688	3.18377534720067e-12
network_summary	TGFb_fibrosis					GSE212966_primary	endothelial	MARCKS			KO	1	10.0	0.497071575246902	1.29042619921509	1.43487735383585
network_summary	endothelial					GSE212966_primary	endothelial	MARCKS			OE	0	10.0	0.696920779927039	0.0831485533044501	5.3038010660430805e-15
network_summary	CAF_ECM					GSE212966_primary	endothelial	MARCKS			OE	0	8.0	1.10157574386288	0.0062589638354421	4.2430408528344706e-15
network_summary	myeloid_inflammation					GSE212966_primary	endothelial	MARCKS			OE	0	10.0	1.19155838642882	0.0143882801349052	5.3038010660430805e-15
network_summary	cytotoxic_TNK					GSE212966_primary	endothelial	MARCKS			OE	0	7.0	1.45529713300008	2.0051950950782298e-28	3.7126607462301605e-15
network_summary	T_exhaustion					GSE212966_primary	endothelial	MARCKS			OE	0	7.0	0.917340604986693	0.0648979620293225	3.7126607462301605e-15
network_summary	TNF_NFkB					GSE212966_primary	endothelial	MARCKS			OE	0	8.0	1.21738555794195	0.0016979653374489	4.2430408528344706e-15
network_summary	angiogenesis					GSE212966_primary	endothelial	MARCKS			OE	0	7.0	0.673056830534189	0.0278185105881557	3.7126607462301605e-15
network_summary	TGFb_fibrosis					GSE212966_primary	endothelial	MARCKS			OE	0	10.0	1.05957671959949	0.0048880583017155	5.3038010660430805e-15
network_summary	endothelial					GSE212966_primary	endothelial	TACC1			KO	0	10.0	0.598768090169264	0.389979209437071	2.23974697382244e-11
network_summary	CAF_ECM					GSE212966_primary	endothelial	TACC1			KO	0	8.0	0.355413635188939	0.222634652621523	1.7917975790579498e-11
network_summary	myeloid_inflammation					GSE212966_primary	endothelial	TACC1			KO	1	10.0	1.4740242799836	1.11094423929997	1.6035585393876
network_summary	cytotoxic_TNK					GSE212966_primary	endothelial	TACC1			KO	1	7.0	1.73261400107075	2.86661156507823	2.74491617382117
network_summary	T_exhaustion					GSE212966_primary	endothelial	TACC1			KO	0	7.0	1.33217887071649	0.0014155964837448	1.56782288167571e-11
network_summary	TNF_NFkB					GSE212966_primary	endothelial	TACC1			KO	1	8.0	1.16539717407172	4.57298541164034	4.94489032329767
network_summary	angiogenesis					GSE212966_primary	endothelial	TACC1			KO	0	7.0	0.644885298948668	0.362809916041304	1.56782288167571e-11
network_summary	TGFb_fibrosis					GSE212966_primary	endothelial	TACC1			KO	0	10.0	0.529932757307974	0.542120409176552	0.253406204568971
network_summary	endothelial					GSE212966_primary	endothelial	TACC1			OE	0	10.0	0.740430632836245	0.124133514707731	2.41081866638322e-14
network_summary	CAF_ECM					GSE212966_primary	endothelial	TACC1			OE	0	8.0	1.10104469502172	0.0094716310046385	1.9286549331065802e-14
network_summary	myeloid_inflammation					GSE212966_primary	endothelial	TACC1			OE	0	10.0	1.19431215008796	0.0221312352224809	2.41081866638322e-14
network_summary	cytotoxic_TNK					GSE212966_primary	endothelial	TACC1			OE	0	7.0	1.45995127853016	4.2051203432136e-28	1.68757306646826e-14
network_summary	T_exhaustion					GSE212966_primary	endothelial	TACC1			OE	0	7.0	0.914073536340047	0.0625441647852373	1.68757306646826e-14
network_summary	TNF_NFkB					GSE212966_primary	endothelial	TACC1			OE	0	8.0	1.22690433427365	0.0025651832421646	1.9286549331065802e-14
network_summary	angiogenesis					GSE212966_primary	endothelial	TACC1			OE	0	7.0	0.735706233280637	0.0452912223966038	1.68757306646826e-14
network_summary	TGFb_fibrosis					GSE212966_primary	endothelial	TACC1			OE	0	10.0	1.0354321453957	0.0034147166139704	2.41081866638322e-14
network_summary	endothelial					GSE212966_primary	fibroblast_CAF	EPAS1			KO	1	10.0	1.48978011264318	604.595397278888	16.0000000000087
network_summary	CAF_ECM					GSE212966_primary	fibroblast_CAF	EPAS1			KO	0	8.0	0.320249140474076	0.0304146327843581	7.70690511270242e-12
network_summary	myeloid_inflammation					GSE212966_primary	fibroblast_CAF	EPAS1			KO	1	10.0	0.966914001199468	2.1436955369674	1.51003368181098
network_summary	cytotoxic_TNK					GSE212966_primary	fibroblast_CAF	EPAS1			KO	0	7.0	1.72910100523296	2.75284964194443e-23	6.7435419736146196e-12
network_summary	T_exhaustion					GSE212966_primary	fibroblast_CAF	EPAS1			KO	0	7.0	1.62394588231297	0.297328119543808	6.7435419736146196e-12
network_summary	TNF_NFkB					GSE212966_primary	fibroblast_CAF	EPAS1			KO	0	8.0	0.630113070289792	0.516963311300044	7.70690511270242e-12
network_summary	angiogenesis					GSE212966_primary	fibroblast_CAF	EPAS1			KO	1	7.0	1.5106002434296	863.707710373751	16.0000000000058
network_summary	TGFb_fibrosis					GSE212966_primary	fibroblast_CAF	EPAS1			KO	0	10.0	0.588177037224149	0.0108837477125811	9.63363139087802e-12
network_summary	endothelial					GSE212966_primary	fibroblast_CAF	EPAS1			OE	1	10.0	1.24007436138529	3.19351314260824	5.55944412510103
network_summary	CAF_ECM					GSE212966_primary	fibroblast_CAF	EPAS1			OE	0	8.0	0.739469313665139	0.304453205413692	1.54292394648526e-14
network_summary	myeloid_inflammation					GSE212966_primary	fibroblast_CAF	EPAS1			OE	0	10.0	1.26398908243095	8.719315669862799e-28	1.9286549331065802e-14
network_summary	cytotoxic_TNK					GSE212966_primary	fibroblast_CAF	EPAS1			OE	0	7.0	1.2578448295578	1.30028517810164e-27	1.35005845317461e-14
network_summary	T_exhaustion					GSE212966_primary	fibroblast_CAF	EPAS1			OE	0	7.0	1.19658154106114	0.0418980558351808	1.35005845317461e-14
network_summary	TNF_NFkB					GSE212966_primary	fibroblast_CAF	EPAS1			OE	0	8.0	1.21712805579019	0.0857768252720772	1.54292394648526e-14
network_summary	angiogenesis					GSE212966_primary	fibroblast_CAF	EPAS1			OE	1	7.0	1.23465693016178	4.56216163229749	5.55944412510103
network_summary	TGFb_fibrosis					GSE212966_primary	fibroblast_CAF	EPAS1			OE	0	10.0	0.928186820893119	0.0634734041675692	1.9286549331065802e-14
network_summary	endothelial					GSE212966_primary	fibroblast_CAF	HERPUD1			KO	0	10.0	1.21024382474096	0.231529884518355	2.44505229144655e-12
network_summary	CAF_ECM					GSE212966_primary	fibroblast_CAF	HERPUD1			KO	0	8.0	0.299418487786893	0.0073099341497949	1.95604183315724e-12
network_summary	myeloid_inflammation					GSE212966_primary	fibroblast_CAF	HERPUD1			KO	1	10.0	1.047698805692	3.2266864160764	2.78702657550867
network_summary	cytotoxic_TNK					GSE212966_primary	fibroblast_CAF	HERPUD1			KO	0	7.0	1.75313740155715	3.43505725795036e-24	1.7115366040125799e-12
network_summary	T_exhaustion					GSE212966_primary	fibroblast_CAF	HERPUD1			KO	0	7.0	1.6533952863886	0.45898689326343	0.0922418950883682
network_summary	TNF_NFkB					GSE212966_primary	fibroblast_CAF	HERPUD1			KO	0	8.0	0.730497049645042	0.870430113338238	0.0922418950886127
network_summary	angiogenesis					GSE212966_primary	fibroblast_CAF	HERPUD1			KO	0	7.0	1.13876675082195	0.33075665059569	1.7115366040125799e-12
network_summary	TGFb_fibrosis					GSE212966_primary	fibroblast_CAF	HERPUD1			KO	0	10.0	0.608902273651209	0.0099288483117708	2.44505229144655e-12
network_summary	endothelial					GSE212966_primary	fibroblast_CAF	HERPUD1			OE	0	10.0	1.20475954018527	0.152523355105866	3.85730986621315e-15
network_summary	CAF_ECM					GSE212966_primary	fibroblast_CAF	HERPUD1			OE	0	8.0	0.615736954852522	0.350972015117758	0.0185092505179029
network_summary	myeloid_inflammation					GSE212966_primary	fibroblast_CAF	HERPUD1			OE	0	10.0	1.28558554302157	6.5622323879062495e-28	3.85730986621315e-15
network_summary	cytotoxic_TNK					GSE212966_primary	fibroblast_CAF	HERPUD1			OE	0	7.0	1.28064466974368	9.234979651346429e-28	2.70011690634921e-15
network_summary	T_exhaustion					GSE212966_primary	fibroblast_CAF	HERPUD1			OE	0	7.0	1.22789108049209	0.288212042581431	2.70011690634921e-15
network_summary	TNF_NFkB					GSE212966_primary	fibroblast_CAF	HERPUD1			OE	0	8.0	1.2158423705385	0.0241402266889723	3.0858478929705203e-15
network_summary	angiogenesis					GSE212966_primary	fibroblast_CAF	HERPUD1			OE	0	7.0	1.233055216665	0.126379952955014	2.70011690634921e-15
network_summary	TGFb_fibrosis					GSE212966_primary	fibroblast_CAF	HERPUD1			OE	0	10.0	0.92016990832805	0.0650422076742802	3.85730986621315e-15
network_summary	endothelial					GSE212966_primary	fibroblast_CAF	MARCKS			KO	0	10.0	1.23386217864651	0.267874798148728	2.77774526740763e-12
network_summary	CAF_ECM					GSE212966_primary	fibroblast_CAF	MARCKS			KO	0	8.0	0.264525191267567	0.0081255706154365	2.22219621392611e-12
network_summary	myeloid_inflammation					GSE212966_primary	fibroblast_CAF	MARCKS			KO	1	10.0	1.05412530594191	3.68029242270812	3.99369952682405
network_summary	cytotoxic_TNK					GSE212966_primary	fibroblast_CAF	MARCKS			KO	0	7.0	1.73293093566577	5.23684148381421e-24	1.94442168718534e-12
network_summary	T_exhaustion					GSE212966_primary	fibroblast_CAF	MARCKS			KO	0	7.0	1.64782518762944	0.538421381437425	0.23397867781487
network_summary	TNF_NFkB					GSE212966_primary	fibroblast_CAF	MARCKS			KO	0	8.0	0.647411823406307	0.755193636284476	0.233978677815148
network_summary	angiogenesis					GSE212966_primary	fibroblast_CAF	MARCKS			KO	0	7.0	1.16141114311265	0.382678224482862	1.94442168718534e-12
network_summary	TGFb_fibrosis					GSE212966_primary	fibroblast_CAF	MARCKS			KO	0	10.0	0.641612578133545	0.0449553767835958	2.77774526740763e-12
network_summary	endothelial					GSE212966_primary	fibroblast_CAF	MARCKS			OE	0	10.0	1.19876583727585	0.255646995968198	4.96628645274946e-14
network_summary	CAF_ECM					GSE212966_primary	fibroblast_CAF	MARCKS			OE	0	8.0	0.680039981643309	0.278182186806985	3.9730291621995704e-14
network_summary	myeloid_inflammation					GSE212966_primary	fibroblast_CAF	MARCKS			OE	0	10.0	1.29392691791841	7.80716545610862e-28	4.96628645274946e-14
network_summary	cytotoxic_TNK					GSE212966_primary	fibroblast_CAF	MARCKS			OE	0	7.0	1.29480023426033	7.166725225723289e-28	3.47640051692462e-14
network_summary	T_exhaustion					GSE212966_primary	fibroblast_CAF	MARCKS			OE	0	7.0	1.23063191179966	0.326664770207887	0.0497065336989095
network_summary	TNF_NFkB					GSE212966_primary	fibroblast_CAF	MARCKS			OE	0	8.0	1.24018626677347	0.23378279298045	0.0305406865441453
network_summary	angiogenesis					GSE212966_primary	fibroblast_CAF	MARCKS			OE	0	7.0	1.22739060998844	0.216814898932057	3.47640051692462e-14
network_summary	TGFb_fibrosis					GSE212966_primary	fibroblast_CAF	MARCKS			OE	0	10.0	0.970940410731553	0.0688525586784063	4.96628645274946e-14
network_summary	endothelial					GSE212966_primary	fibroblast_CAF	TACC1			KO	0	10.0	1.25786669327456	0.485264658670593	0.15243441452984
network_summary	CAF_ECM					GSE212966_primary	fibroblast_CAF	TACC1			KO	0	8.0	0.32535227034857	0.0475131931614958	1.04455951177068e-12
network_summary	myeloid_inflammation					GSE212966_primary	fibroblast_CAF	TACC1			KO	0	10.0	0.952562057974805	2.46253980088741	1.86536595449062
network_summary	cytotoxic_TNK					GSE212966_primary	fibroblast_CAF	TACC1			KO	0	7.0	1.76766715198729	2.58667651370032e-23	9.13989572799343e-13
network_summary	T_exhaustion					GSE212966_primary	fibroblast_CAF	TACC1			KO	0	7.0	1.65799215578927	0.405253663088604	0.152434414529449
network_summary	TNF_NFkB					GSE212966_primary	fibroblast_CAF	TACC1			KO	0	8.0	0.631840435848786	0.698906474509074	0.152434414529579
network_summary	angiogenesis					GSE212966_primary	fibroblast_CAF	TACC1			KO	0	7.0	1.18642161021037	0.69323484606856	0.152434414529449
network_summary	TGFb_fibrosis					GSE212966_primary	fibroblast_CAF	TACC1			KO	0	10.0	0.602274155294113	0.0258250601856192	1.30569938971335e-12
network_summary	endothelial					GSE212966_primary	fibroblast_CAF	TACC1			OE	0	10.0	1.20249516724014	0.251886606402686	5.40023381269844e-14
network_summary	CAF_ECM					GSE212966_primary	fibroblast_CAF	TACC1			OE	0	8.0	0.65337657928935	0.164795572320091	4.32018705015875e-14
network_summary	myeloid_inflammation					GSE212966_primary	fibroblast_CAF	TACC1			OE	0	10.0	1.28800127691357	3.10478028430126e-27	5.40023381269844e-14
network_summary	cytotoxic_TNK					GSE212966_primary	fibroblast_CAF	TACC1			OE	0	7.0	1.2893459185112	6.7221053630766e-27	3.78016366888891e-14
network_summary	T_exhaustion					GSE212966_primary	fibroblast_CAF	TACC1			OE	0	7.0	1.23698841539112	0.510700974421507	0.163262273111329
network_summary	TNF_NFkB					GSE212966_primary	fibroblast_CAF	TACC1			OE	0	8.0	1.21990244956948	0.012858624952644	4.32018705015875e-14
network_summary	angiogenesis					GSE212966_primary	fibroblast_CAF	TACC1			OE	0	7.0	1.22463353434588	0.115444774159011	3.78016366888891e-14
network_summary	TGFb_fibrosis					GSE212966_primary	fibroblast_CAF	TACC1			OE	0	10.0	0.93010399914562	0.059364753582486	5.40023381269844e-14
network_summary	endothelial					GSE212966_primary	myeloid	EPAS1			KO	1	10.0	1.64098326515003	36.8059184189838	16.2875446705048
network_summary	CAF_ECM					GSE212966_primary	myeloid	EPAS1			KO	0	8.0	0.752559489102612	1.42761438300871	0.98370586695953
network_summary	myeloid_inflammation					GSE212966_primary	myeloid	EPAS1			KO	0	10.0	0.764120686889216	0.508773280091497	0.28482986176824
network_summary	cytotoxic_TNK					GSE212966_primary	myeloid	EPAS1			KO	0	7.0	1.199792592146	0.008003230763209	1.7225395804103497e-11
network_summary	T_exhaustion					GSE212966_primary	myeloid	EPAS1			KO	0	7.0	1.3330424491909	0.461628729209945	0.190480624174119
network_summary	TNF_NFkB					GSE212966_primary	myeloid	EPAS1			KO	0	8.0	0.952552319998731	2.0726209887356	1.22560456452395
network_summary	angiogenesis					GSE212966_primary	myeloid	EPAS1			KO	1	7.0	1.49061354507287	52.5798941675118	16.2875446704974
network_summary	TGFb_fibrosis					GSE212966_primary	myeloid	EPAS1			KO	0	10.0	0.830508282398597	0.188129105881056	0.0013378172329485
network_summary	endothelial					GSE212966_primary	myeloid	EPAS1			OE	1	10.0	1.11913815374867	16.1292351293334	16.0
network_summary	CAF_ECM					GSE212966_primary	myeloid	EPAS1			OE	0	8.0	1.00498123929006	0.0244325440082082	2.73869000501135e-14
network_summary	myeloid_inflammation					GSE212966_primary	myeloid	EPAS1			OE	0	10.0	1.00755627349668	0.0308126608734133	3.4233625062641804e-14
network_summary	cytotoxic_TNK					GSE212966_primary	myeloid	EPAS1			OE	0	7.0	1.1097978011237	4.47756753030022e-27	2.39635375438493e-14
network_summary	T_exhaustion					GSE212966_primary	myeloid	EPAS1			OE	0	7.0	1.09694735328643	0.0097580887807096	2.39635375438493e-14
network_summary	TNF_NFkB					GSE212966_primary	myeloid	EPAS1			OE	0	8.0	1.03769050878064	0.0149890934369473	2.73869000501135e-14
network_summary	angiogenesis					GSE212966_primary	myeloid	EPAS1			OE	1	7.0	1.11796837776085	23.0417644704762	16.0
network_summary	TGFb_fibrosis					GSE212966_primary	myeloid	EPAS1			OE	0	10.0	1.03523782765934	5.6745005019483205e-09	3.4233625062641804e-14
network_summary	endothelial					GSE212966_primary	myeloid	HERPUD1			KO	0	10.0	1.53137839752706	0.944715843981904	0.86218860422017
network_summary	CAF_ECM					GSE212966_primary	myeloid	HERPUD1			KO	0	8.0	0.680657911230908	0.734471404296034	0.155381849862478
network_summary	myeloid_inflammation					GSE212966_primary	myeloid	HERPUD1			KO	1	10.0	0.922731344025021	2.15201420692341	2.31658422564971
network_summary	cytotoxic_TNK					GSE212966_primary	myeloid	HERPUD1			KO	0	7.0	1.30066068607719	2.95950522968062e-05	5.3295245012601e-11
network_summary	T_exhaustion					GSE212966_primary	myeloid	HERPUD1			KO	0	7.0	1.28956787370484	0.0504841106195718	5.3295245012601e-11
network_summary	TNF_NFkB					GSE212966_primary	myeloid	HERPUD1			KO	1	8.0	1.1837143497471	5.26492619888593	5.06717195878515
network_summary	angiogenesis					GSE212966_primary	myeloid	HERPUD1			KO	0	7.0	1.2506225941273	0.221861441704575	5.3295245012601e-11
network_summary	TGFb_fibrosis					GSE212966_primary	myeloid	HERPUD1			KO	0	10.0	0.757250722839434	0.0173245184156045	7.613606430371579e-11
network_summary	endothelial					GSE212966_primary	myeloid	HERPUD1			OE	0	10.0	1.13647317833669	0.0016777955218298	2.2179531730725702e-14
network_summary	CAF_ECM					GSE212966_primary	myeloid	HERPUD1			OE	0	8.0	1.009372005133	0.0216788882669846	1.77436253845805e-14
network_summary	myeloid_inflammation					GSE212966_primary	myeloid	HERPUD1			OE	0	10.0	1.04397772793468	0.198784724848298	2.2179531730725702e-14
network_summary	cytotoxic_TNK					GSE212966_primary	myeloid	HERPUD1			OE	0	7.0	1.16484619999955	5.78395283079854e-28	1.5525672211508e-14
network_summary	T_exhaustion					GSE212966_primary	myeloid	HERPUD1			OE	0	7.0	1.13136463410758	0.0097668199291656	1.5525672211508e-14
network_summary	TNF_NFkB					GSE212966_primary	myeloid	HERPUD1			OE	0	8.0	1.06384541053432	0.147942067208934	1.77436253845805e-14
network_summary	angiogenesis					GSE212966_primary	myeloid	HERPUD1			OE	0	7.0	1.12093480134289	0.0023968507454711	1.5525672211508e-14
network_summary	TGFb_fibrosis					GSE212966_primary	myeloid	HERPUD1			OE	0	10.0	1.07978424356697	6.677305362264841e-09	2.2179531730725702e-14
network_summary	endothelial					GSE212966_primary	myeloid	MARCKS			KO	0	10.0	1.54552614570511	0.372703386958136	7.606132892445709e-12
network_summary	CAF_ECM					GSE212966_primary	myeloid	MARCKS			KO	0	8.0	0.589463382848756	0.358471548263992	6.084906313956569e-12
network_summary	myeloid_inflammation					GSE212966_primary	myeloid	MARCKS			KO	1	10.0	0.840501799354055	1.98215053024409	2.13824057951156
network_summary	cytotoxic_TNK					GSE212966_primary	myeloid	MARCKS			KO	0	7.0	1.32770610601229	0.0007326718455113	5.3242930247120004e-12
network_summary	T_exhaustion					GSE212966_primary	myeloid	MARCKS			KO	0	7.0	1.18113062154212	0.020329551090687	5.3242930247120004e-12
network_summary	TNF_NFkB					GSE212966_primary	myeloid	MARCKS			KO	1	8.0	1.17043920456263	5.55132401020122	5.16044443036833
network_summary	angiogenesis					GSE212966_primary	myeloid	MARCKS			KO	0	7.0	1.3122583356694	0.157459096668404	5.3242930247120004e-12
network_summary	TGFb_fibrosis					GSE212966_primary	myeloid	MARCKS			KO	0	10.0	0.758680904116212	0.0188355838489288	7.606132892445709e-12
network_summary	endothelial					GSE212966_primary	myeloid	MARCKS			OE	0	10.0	1.21003520237288	0.0001473215099446	1.10897658653628e-14
network_summary	CAF_ECM					GSE212966_primary	myeloid	MARCKS			OE	0	8.0	1.01066447185765	0.0145094760934815	8.87181269229025e-15
network_summary	myeloid_inflammation					GSE212966_primary	myeloid	MARCKS			OE	0	10.0	0.980408107181226	0.237057439313829	1.10897658653628e-14
network_summary	cytotoxic_TNK					GSE212966_primary	myeloid	MARCKS			OE	0	7.0	1.26444766365299	9.25859451228528e-28	7.762836105753971e-15
network_summary	T_exhaustion					GSE212966_primary	myeloid	MARCKS			OE	0	7.0	1.22087760787974	0.0152047764514311	7.762836105753971e-15
network_summary	TNF_NFkB					GSE212966_primary	myeloid	MARCKS			OE	0	8.0	1.09254101022044	0.339768425614604	8.87181269229025e-15
network_summary	angiogenesis					GSE212966_primary	myeloid	MARCKS			OE	0	7.0	1.19222463637162	0.0002104592999208	7.762836105753971e-15
network_summary	TGFb_fibrosis					GSE212966_primary	myeloid	MARCKS			OE	0	10.0	1.14669305365257	3.528359526242e-09	1.10897658653628e-14
network_summary	endothelial					GSE212966_primary	myeloid	TACC1			KO	0	10.0	1.55144694739533	0.428490956625487	0.0307202724163397
network_summary	CAF_ECM					GSE212966_primary	myeloid	TACC1			KO	0	8.0	0.653087886032111	0.504707654263085	0.07900834779987
network_summary	myeloid_inflammation					GSE212966_primary	myeloid	TACC1			KO	0	10.0	0.802744667568501	1.16392700960606	1.0454009193184
network_summary	cytotoxic_TNK					GSE212966_primary	myeloid	TACC1			KO	0	7.0	1.26713309603155	0.006615959767938	9.43083332466581e-12
network_summary	T_exhaustion					GSE212966_primary	myeloid	TACC1			KO	0	7.0	1.26611922258599	0.220782954161099	9.43083332466581e-12
network_summary	TNF_NFkB					GSE212966_primary	myeloid	TACC1			KO	1	8.0	1.2098012881175	5.22467284470974	4.50694920802697
network_summary	angiogenesis					GSE212966_primary	myeloid	TACC1			KO	0	7.0	1.28752611226806	0.34232649651668	0.0153601362108644
network_summary	TGFb_fibrosis					GSE212966_primary	myeloid	TACC1			KO	0	10.0	0.833212206748794	0.121506787661781	1.3472619035236898e-11
network_summary	endothelial					GSE212966_primary	myeloid	TACC1			OE	0	10.0	1.09044572773617	0.0003886636542552	4.82163733276644e-15
network_summary	CAF_ECM					GSE212966_primary	myeloid	TACC1			OE	0	8.0	1.00639960186241	0.0294193299803897	3.85730986621315e-15
network_summary	myeloid_inflammation					GSE212966_primary	myeloid	TACC1			OE	0	10.0	0.942561354953056	0.0416460326258711	4.82163733276644e-15
network_summary	cytotoxic_TNK					GSE212966_primary	myeloid	TACC1			OE	0	7.0	1.10673867600944	1.32340933748204e-27	3.3751461329365102e-15
network_summary	T_exhaustion					GSE212966_primary	myeloid	TACC1			OE	0	7.0	1.12274849931349	0.0116146297983843	3.3751461329365102e-15
network_summary	TNF_NFkB					GSE212966_primary	myeloid	TACC1			OE	0	8.0	1.04949989326635	0.0252954005821156	3.85730986621315e-15
network_summary	angiogenesis					GSE212966_primary	myeloid	TACC1			OE	0	7.0	1.10058556820509	0.0005552337917932	3.3751461329365102e-15
network_summary	TGFb_fibrosis					GSE212966_primary	myeloid	TACC1			OE	0	10.0	1.06537523686084	7.9443884747072e-09	4.82163733276644e-15
