direction	source	target	ligand	receptor	pathway_name	n_datasets	datasets	mean_prob	min_p
from_endothelial	endothelial	fibroblast_CAF	TGFB1	TGFbR1_R2	TGFb	1	GSE154778	4.35399032361568e-06	0.01
from_endothelial	endothelial	fibroblast_CAF	COL6A3	SDC1	COLLAGEN	1	GSE212966	4.34271988180688e-06	0.02
to_endothelial	malignant_epithelial	endothelial	SEMA3B	NRP1_PLXNA1	SEMA3	1	GSE212966	4.27821477879607e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	PRSS3	F2R	PARs	1	GSE154778	4.07048431195662e-06	0.0
to_endothelial	B_cell	endothelial	SPP1	ITGAV_ITGB5	SPP1	1	GSE155698	4.04374859467607e-06	0.0
from_endothelial	endothelial	malignant_epithelial	JAG1	NOTCH1	NOTCH	1	GSE212966	4.04106856753935e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	GRN	SORT1	GRN	1	GSE155698	4.01834164200734e-06	0.01
to_endothelial	myeloid	endothelial	JAG1	NOTCH1	NOTCH	1	GSE212966	3.9867888106855e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	PTN	ITGAV_ITGB3	PTN	1	GSE212966	3.86019719903286e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	EFNB1	EPHB3	EPHB	1	GSE212966	3.84186672310705e-06	0.0
from_endothelial	endothelial	epithelial	COL6A3	SDC1	COLLAGEN	1	GSE212966	3.83123255097346e-06	0.04
from_endothelial	endothelial	myeloid	CXCL8	CXCR2	CXCL	1	GSE212966	3.79853769894527e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	SPP1	ITGAV_ITGB3	SPP1	1	GSE212966	3.79750725598196e-06	0.0
to_endothelial	CD8	endothelial	FN1	ITGAV_ITGB3	FN1	1	GSE212966	3.77256351964371e-06	0.0
to_endothelial	epithelial	endothelial	LAMB1	ITGA3_ITGB1	LAMININ	1	GSE155698	3.74908377024619e-06	0.0
to_endothelial	CD8	endothelial	SPP1	ITGAV_ITGB3	SPP1	1	GSE212966	3.74811810375461e-06	0.0
from_endothelial	endothelial	malignant_epithelial	COL6A3	SDC1	COLLAGEN	1	GSE212966	3.742739843169e-06	0.04
to_endothelial	B_cell	endothelial	OSM	OSMR_IL6ST	OSM	1	GSE154778	3.72003580180204e-06	0.0
from_endothelial	endothelial	myeloid	SEMA3F	NRP2_PLXNA3	SEMA3	1	GSE212966	3.71805138901361e-06	0.0
from_endothelial	endothelial	malignant_epithelial	JAG2	NOTCH1	NOTCH	1	GSE212966	3.66717519646308e-06	0.0
to_endothelial	malignant_epithelial	endothelial	JAG2	NOTCH4	NOTCH	1	GSE212966	3.60619259853492e-06	0.0
from_endothelial	endothelial	T_NK	HLA-F	CD8B	MHC-I	1	GSE155698	3.58215779841157e-06	0.0
from_endothelial	endothelial	T_NK	IGF2	IGF2R	IGF	1	GSE155698	3.40690361142075e-06	0.0
from_endothelial	endothelial	myeloid	EFNB1	EPHB2	EPHB	1	GSE212966	3.40394479388336e-06	0.0
from_endothelial	endothelial	T_NK	BAG6	NCR3	BAG	1	GSE155698	3.30060120496316e-06	0.0
to_endothelial	epithelial	endothelial	COMP	ITGA3_ITGB1	THBS	1	GSE212966	3.30025829553911e-06	0.0
from_endothelial	endothelial	B_cell	MADCAM1	ITGA4_ITGB7	MADCAM	1	GSE155698	3.23885225234402e-06	0.0
to_endothelial	malignant_epithelial	endothelial	PTN	NCL	PTN	1	GSE212966	3.19695149166276e-06	0.0
to_endothelial	epithelial	endothelial	THBS1	ITGA3_ITGB1	THBS	1	GSE155698	2.99855075154555e-06	0.0
to_endothelial	malignant_epithelial	endothelial	SEMA3B	NRP2_PLXNA1	SEMA3	1	GSE212966	2.99379495245588e-06	0.0
to_endothelial	endothelial	endothelial	SEMA4A	NRP1_PLXNA2	SEMA4	1	GSE212966	2.93073696350568e-06	0.0
from_endothelial	endothelial	endothelial	SEMA4A	NRP1_PLXNA2	SEMA4	1	GSE212966	2.93073696350568e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA5	ITGA6_ITGB1	LAMININ	1	GSE155698	2.9137744146968e-06	0.0
to_endothelial	myeloid	endothelial	LAMB3	DAG1	LAMININ	1	GSE212966	2.8582794733385e-06	0.04
from_endothelial	endothelial	mast	FN1	ITGAV_ITGB1	FN1	1	GSE155698	2.77919527195516e-06	0.01
to_endothelial	epithelial	endothelial	SEMA3B	NRP1_PLXNA1	SEMA3	1	GSE212966	2.77852760232363e-06	0.0
to_endothelial	T_NK	endothelial	FN1	ITGAV_ITGB3	FN1	1	GSE212966	2.67035469018145e-06	0.0
from_endothelial	endothelial	epithelial	COL6A3	ITGAV_ITGB8	COLLAGEN	1	GSE212966	2.64711278653396e-06	0.0
to_endothelial	T_NK	endothelial	SPP1	ITGAV_ITGB3	SPP1	1	GSE212966	2.63988866799546e-06	0.0
from_endothelial	endothelial	B_cell	LAMB2	ITGA6_ITGB1	LAMININ	1	GSE155698	2.5644643593828e-06	0.0
to_endothelial	myeloid	endothelial	IL1A	IL1R1_IL1RAP	IL1	1	GSE212966	2.54965416835586e-06	0.0
to_endothelial	T_NK	endothelial	TNFSF10	TNFRSF10A	TRAIL	1	GSE155698	2.48436961287715e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	ITGA4_ITGB1	VCAM1	VCAM	1	GSE212966	2.46826873718443e-06	0.0
to_endothelial	epithelial	endothelial	THBS1	ITGAV_ITGB3	THBS	1	GSE212966	2.43388313232517e-06	0.0
to_endothelial	T_NK	endothelial	SELPLG	SELL	SELPLG	1	GSE212966	2.36485829347334e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	THBS4	ITGAV_ITGB3	THBS	1	GSE212966	2.36320348783726e-06	0.0
to_endothelial	epithelial	endothelial	PTPRM	PTPRM	PTPRM	1	GSE155698	2.35713490626921e-06	0.0
from_endothelial	endothelial	epithelial	PTPRM	PTPRM	PTPRM	1	GSE155698	2.35713490626921e-06	0.0
to_endothelial	malignant_epithelial	endothelial	EFNA3	EPHA4	EPHA	1	GSE212966	2.34140014532932e-06	0.0
to_endothelial	B_cell	endothelial	ADM	CALCRL	CALCR	1	GSE154778	2.33803658263801e-06	0.0
from_endothelial	endothelial	malignant_epithelial	COL6A3	ITGAV_ITGB8	COLLAGEN	1	GSE212966	2.30442133608914e-06	0.03
from_endothelial	endothelial	T_NK	LGALS9	HAVCR2	GALECTIN	1	GSE155698	2.22575435025809e-06	0.0
to_endothelial	malignant_epithelial	endothelial	JAG2	NOTCH1	NOTCH	1	GSE212966	2.20045073519389e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA5	ITGA1_ITGB1	LAMININ	1	GSE155698	2.19091254504143e-06	0.0
to_endothelial	epithelial	endothelial	LAMA4	ITGA6_ITGB1	LAMININ	1	GSE155698	2.09015281867e-06	0.0
from_endothelial	endothelial	CD8	ANGPT2	ITGA5_ITGB1	ANGPT	1	GSE154778	2.02346893159606e-06	0.0
from_endothelial	endothelial	mast	FN1	ITGA4_ITGB7	FN1	1	GSE155698	1.95760794742539e-06	0.0
to_endothelial	epithelial	endothelial	SEMA3B	NRP2_PLXNA1	SEMA3	1	GSE212966	1.94425414492169e-06	0.0
to_endothelial	mast	endothelial	THBS1	ITGAV_ITGB3	THBS	1	GSE212966	1.94088562396822e-06	0.0
from_endothelial	endothelial	malignant_epithelial	DLL4	NOTCH1	NOTCH	1	GSE212966	1.93499649496863e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	SEMA4A	PLXNB2	SEMA4	1	GSE212966	1.9272794521136e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	SEMA6B	PLXNA2	SEMA6	1	GSE212966	1.9242488037906e-06	0.0
to_endothelial	mast	endothelial	THBS1	ITGA3_ITGB1	THBS	1	GSE155698	1.88678046294962e-06	0.0
from_endothelial	endothelial	myeloid	CCL3	CCR1	CCL	1	GSE212966	1.86587283479825e-06	0.0
from_endothelial	endothelial	mast	TGFB1	ACVR1B_TGFbR2	TGFb	1	GSE155698	1.86247940710491e-06	0.0
from_endothelial	endothelial	T_NK	CX3CL1	CX3CR1	CX3C	1	GSE155698	1.76431690947493e-06	0.0
to_endothelial	malignant_epithelial	endothelial	THBS1	ITGAV_ITGB3	THBS	1	GSE212966	1.73801271855979e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	NECTIN3	PVR	NECTIN	1	GSE212966	1.71109727849508e-06	0.0
to_endothelial	malignant_epithelial	endothelial	SEMA4A	NRP1_PLXNA2	SEMA4	1	GSE154778	1.70471301678112e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	COL6A3	ITGA10_ITGB1	COLLAGEN	1	GSE212966	1.67988178790013e-06	0.0
to_endothelial	endothelial	endothelial	THBS1	CD47	THBS	1	GSE155698	1.66663300125756e-06	0.01
from_endothelial	endothelial	endothelial	THBS1	CD47	THBS	1	GSE155698	1.66663300125756e-06	0.01
from_endothelial	endothelial	fibroblast_CAF	SEMA3G	NRP2_PLXNA2	SEMA3	1	GSE212966	1.6602268663092e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	FGF10	FGFR1	FGF	1	GSE212966	1.63997818127025e-06	0.0
to_endothelial	epithelial	endothelial	LAMA4	ITGA1_ITGB1	LAMININ	1	GSE155698	1.57146899457088e-06	0.0
to_endothelial	B_cell	endothelial	IL1B	IL1R1_IL1RAP	IL1	1	GSE212966	1.56677811024802e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	FN1	SDC4	FN1	1	GSE155698	1.558395659044e-06	0.03
from_endothelial	endothelial	epithelial	SEMA4A	PLXNB2	SEMA4	1	GSE212966	1.54880503028474e-06	0.0
from_endothelial	endothelial	myeloid	SEMA3G	NRP2_PLXNA1	SEMA3	1	GSE212966	1.5359551307108e-06	0.0
to_endothelial	CD8	endothelial	TNFSF10	TNFRSF10A	TRAIL	1	GSE155698	1.51691412966927e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA5	ITGA6_ITGB4	LAMININ	1	GSE155698	1.50794144003658e-06	0.0
to_endothelial	B_cell	endothelial	SEMA7A	ITGB1_ITGA1	SEMA7	1	GSE212966	1.44180618908875e-06	0.0
from_endothelial	endothelial	malignant_epithelial	DLL1	NOTCH1	NOTCH	1	GSE212966	1.43006880662389e-06	0.0
to_endothelial	endothelial	endothelial	APLN	APLNR	APELIN	1	GSE154778	1.40561338573113e-06	0.0
from_endothelial	endothelial	endothelial	APLN	APLNR	APELIN	1	GSE154778	1.40561338573113e-06	0.0
to_endothelial	epithelial	endothelial	EFNA3	EPHA4	EPHA	1	GSE212966	1.40041151451317e-06	0.0
from_endothelial	endothelial	myeloid	CX3CL1	CX3CR1	CX3C	1	GSE155698	1.37490684545059e-06	0.0
to_endothelial	epithelial	endothelial	COL4A2	ITGA9_ITGB1	COLLAGEN	1	GSE212966	1.35582069078e-06	0.0
to_endothelial	myeloid	endothelial	IL6	IL6R_IL6ST	IL6	1	GSE212966	1.33760423090416e-06	0.0
from_endothelial	endothelial	malignant_epithelial	INS	INSR	INSULIN	1	GSE212966	1.30394623449998e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	SEMA6A	PLXNA2	SEMA6	1	GSE212966	1.29652752253786e-06	0.0
to_endothelial	epithelial	endothelial	COL4A2	ITGA10_ITGB1	COLLAGEN	1	GSE212966	1.25939917777251e-06	0.0
from_endothelial	endothelial	CD8	ANGPTL2	ITGA5_ITGB1	ANGPTL	1	GSE154778	1.21528596079962e-06	0.0
to_endothelial	epithelial	endothelial	LAMB3	SV2B	LAMININ	1	GSE155698	1.2083875956935e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	ANGPTL2	TLR4	ANGPTL	1	GSE212966	1.16650595852238e-06	0.0
from_endothelial	endothelial	malignant_epithelial	SEMA4A	PLXNB2	SEMA4	1	GSE212966	1.16402071294893e-06	0.03
to_endothelial	fibroblast_CAF	endothelial	LAMA5	ITGA2_ITGB1	LAMININ	1	GSE155698	1.10562413815186e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	BMP8A	ACVR1_BMPR2	BMP	1	GSE212966	1.08635754341325e-06	0.0
to_endothelial	epithelial	endothelial	LAMA4	ITGA6_ITGB4	LAMININ	1	GSE155698	1.08149918338493e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA5	ITGA9_ITGB1	LAMININ	1	GSE155698	1.07464695356501e-06	0.0
to_endothelial	T_NK	endothelial	IFNG	IFNGR1_IFNGR2	IFN-II	1	GSE155698	1.07236202334103e-06	0.0
to_endothelial	malignant_epithelial	endothelial	LAMB3	SV2B	LAMININ	1	GSE155698	1.04672812665779e-06	0.0
to_endothelial	myeloid	endothelial	LAMB2	ITGA9_ITGB1	LAMININ	1	GSE212966	1.04408047036979e-06	0.0
to_endothelial	endothelial	endothelial	LAMA3	ITGA9_ITGB1	LAMININ	1	GSE212966	1.03283381372691e-06	0.0
from_endothelial	endothelial	endothelial	LAMA3	ITGA9_ITGB1	LAMININ	1	GSE212966	1.03283381372691e-06	0.0
to_endothelial	mast	endothelial	HSPG2	DAG1	HSPG	1	GSE155698	1.0073046313507e-06	0.0
to_endothelial	mast	endothelial	FN1	ITGAV_ITGB3	FN1	1	GSE212966	9.96592723331711e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	IGF1	ITGAV_ITGB3	IGF	1	GSE212966	9.93800962323103e-07	0.0
from_endothelial	endothelial	malignant_epithelial	PRSS3	F2RL1	PARs	1	GSE154778	9.86170148874606e-07	0.0
to_endothelial	B_cell	endothelial	THBS1	CD36	THBS	1	GSE212966	9.70850233989812e-07	0.0
from_endothelial	endothelial	B_cell	HLA-F	LILRB1	MHC-I	1	GSE155698	9.6991274986338e-07	0.0
from_endothelial	endothelial	CD8	CCL4	CCR5	CCL	1	GSE212966	9.6565733999334e-07	0.0
from_endothelial	endothelial	epithelial	INS	INSR	INSULIN	1	GSE212966	9.50952477494414e-07	0.0
from_endothelial	endothelial	fibroblast_CAF	COL6A2	SDC4	COLLAGEN	1	GSE155698	9.48546667189968e-07	0.02
to_endothelial	B_cell	endothelial	THBS1	ITGAV_ITGB3	THBS	1	GSE212966	9.32310764152678e-07	0.0
from_endothelial	endothelial	B_cell	ANGPTL4	SDC4	ANGPTL	1	GSE212966	9.27337066467231e-07	0.0
to_endothelial	epithelial	endothelial	COMP	CD47	THBS	1	GSE212966	9.27131737329961e-07	0.0
from_endothelial	endothelial	B_cell	ANGPTL2	TLR4	ANGPTL	1	GSE212966	9.22029411839369e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	TNC	ITGA9_ITGB1	TENASCIN	1	GSE155698	9.2178319012597e-07	0.0
from_endothelial	endothelial	myeloid	MADCAM1	ITGA4_ITGB7	MADCAM	1	GSE155698	8.62741469555238e-07	0.0
from_endothelial	endothelial	epithelial	PRSS3	F2RL1	PARs	1	GSE154778	8.30897405855717e-07	0.02
to_endothelial	endothelial	endothelial	BMP6	ACVR1_BMPR2	BMP	1	GSE212966	8.2903520866273e-07	0.0
from_endothelial	endothelial	endothelial	BMP6	ACVR1_BMPR2	BMP	1	GSE212966	8.2903520866273e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA5	ITGA3_ITGB1	LAMININ	1	GSE155698	8.22435137578916e-07	0.0
to_endothelial	B_cell	endothelial	TNFSF10	TNFRSF10A	TRAIL	1	GSE155698	7.9749872633816e-07	0.01
to_endothelial	epithelial	endothelial	LAMA4	ITGA2_ITGB1	LAMININ	1	GSE155698	7.92914257022907e-07	0.0
to_endothelial	malignant_epithelial	endothelial	LAMC2	SV2B	LAMININ	1	GSE155698	7.7925389123209e-07	0.0
to_endothelial	epithelial	endothelial	LAMA4	ITGA9_ITGB1	LAMININ	1	GSE155698	7.70695380229611e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	SEMA3A	NRP1_PLXNA2	SEMA3	1	GSE155698	7.61015506234237e-07	0.0
from_endothelial	endothelial	malignant_epithelial	INHBB	ACVR1B_ACVR2A	ACTIVIN	1	GSE155698	7.55216463843282e-07	0.0
to_endothelial	mast	endothelial	GDF15	TGFBR2	GDF	1	GSE154778	7.54835055295315e-07	0.02
to_endothelial	epithelial	endothelial	LAMC2	SV2B	LAMININ	1	GSE155698	7.44631962024282e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMB1	SV2B	LAMININ	1	GSE155698	7.38950503456512e-07	0.0
from_endothelial	endothelial	epithelial	INHBB	ACVR1B_ACVR2B	ACTIVIN	1	GSE155698	7.32731677848619e-07	0.0
to_endothelial	T_NK	endothelial	ITGA4_ITGB7	VCAM1	VCAM	1	GSE155698	7.3161507054642e-07	0.0
from_endothelial	endothelial	CD8	CCL3	CCR5	CCL	1	GSE212966	7.16389633828019e-07	0.0
to_endothelial	epithelial	endothelial	COMP	CD36	THBS	1	GSE212966	7.01441044175572e-07	0.0
to_endothelial	epithelial	endothelial	COMP	ITGAV_ITGB3	THBS	1	GSE212966	6.73595645061351e-07	0.0
to_endothelial	endothelial	endothelial	CCL5	ACKR1	CCL	1	GSE212966	6.71692512948816e-07	0.0
from_endothelial	endothelial	endothelial	CCL5	ACKR1	CCL	1	GSE212966	6.71692512948816e-07	0.0
to_endothelial	malignant_epithelial	endothelial	ESAM	ESAM	ESAM	1	GSE212966	6.68436257560298e-07	0.0
from_endothelial	endothelial	malignant_epithelial	ESAM	ESAM	ESAM	1	GSE212966	6.68436257560298e-07	0.0
from_endothelial	endothelial	B_cell	ANGPTL2	LILRB3	ANGPTL	1	GSE212966	6.67544991985331e-07	0.0
to_endothelial	endothelial	endothelial	SPP1	ITGAV_ITGB5	SPP1	1	GSE155698	6.67090822294169e-07	0.0
from_endothelial	endothelial	endothelial	SPP1	ITGAV_ITGB5	SPP1	1	GSE155698	6.67090822294169e-07	0.0
from_endothelial	endothelial	mast	MADCAM1	ITGA4_ITGB7	MADCAM	1	GSE155698	6.60872672189899e-07	0.0
from_endothelial	endothelial	mast	COL6A3	ITGA9_ITGB1	COLLAGEN	1	GSE212966	6.41749974308391e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA4	SV2B	LAMININ	1	GSE155698	6.28056484213589e-07	0.0
from_endothelial	endothelial	myeloid	HLA-DQA2	CD4	MHC-II	1	GSE155698	6.08278747428891e-07	0.03
to_endothelial	epithelial	endothelial	THBS3	ITGA3_ITGB1	THBS	1	GSE155698	6.06836970072577e-07	0.0
to_endothelial	endothelial	endothelial	ENTPD1	ADORA2A	CD39	1	GSE212966	5.9454634744944e-07	0.0
from_endothelial	endothelial	endothelial	ENTPD1	ADORA2A	CD39	1	GSE212966	5.9454634744944e-07	0.0
to_endothelial	epithelial	endothelial	LAMA4	ITGA3_ITGB1	LAMININ	1	GSE155698	5.89799200917284e-07	0.0
to_endothelial	endothelial	endothelial	PRSS3	F2RL3	PARs	1	GSE154778	5.88657901793602e-07	0.0
from_endothelial	endothelial	endothelial	PRSS3	F2RL3	PARs	1	GSE154778	5.88657901793602e-07	0.0
from_endothelial	endothelial	mast	JAG1	NOTCH2	NOTCH	1	GSE155698	5.65653493544357e-07	0.0
to_endothelial	malignant_epithelial	endothelial	WNT7B	FZD4_LRP6	WNT	1	GSE155698	5.61570598848089e-07	0.0
from_endothelial	endothelial	CD8	EFNB2	EPHA4	EPHB	1	GSE212966	5.56652923295531e-07	0.01
to_endothelial	fibroblast_CAF	endothelial	LAMB2	SV2B	LAMININ	1	GSE155698	5.56344777030879e-07	0.0
to_endothelial	endothelial	endothelial	SEMA4A	NRP1_PLXNA1	SEMA4	1	GSE212966	5.53459934380202e-07	0.0
from_endothelial	endothelial	endothelial	SEMA4A	NRP1_PLXNA1	SEMA4	1	GSE212966	5.53459934380202e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMC1	SV2B	LAMININ	1	GSE155698	5.42542830778374e-07	0.0
to_endothelial	malignant_epithelial	endothelial	COL4A1	ITGA9_ITGB1	COLLAGEN	1	GSE212966	5.36589865783023e-07	0.0
to_endothelial	malignant_epithelial	endothelial	EFNA3	EPHA2	EPHA	1	GSE212966	5.35898682117745e-07	0.0
from_endothelial	endothelial	fibroblast_CAF	SEMA4A	NRP1_PLXNA1	SEMA4	1	GSE212966	5.27785015399752e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	TNXB	ITGAV_ITGB3	TENASCIN	1	GSE212966	5.18218214345213e-07	0.0
to_endothelial	malignant_epithelial	endothelial	TGFB2	TGFbR1_R2	TGFb	1	GSE155698	5.06999347819979e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	EFNA4	EPHA4	EPHA	1	GSE212966	5.06643635493027e-07	0.0
to_endothelial	malignant_epithelial	endothelial	COL4A1	ITGA10_ITGB1	COLLAGEN	1	GSE212966	4.98427289429208e-07	0.0
to_endothelial	endothelial	endothelial	LAMB1	SV2B	LAMININ	1	GSE155698	4.88388552489137e-07	0.0
from_endothelial	endothelial	endothelial	LAMB1	SV2B	LAMININ	1	GSE155698	4.88388552489137e-07	0.0
from_endothelial	endothelial	fibroblast_CAF	BMP6	ACVR1_BMPR2	BMP	1	GSE212966	4.78837874421404e-07	0.0
to_endothelial	B_cell	endothelial	COL6A1	ITGA9_ITGB1	COLLAGEN	1	GSE154778	4.70558911382424e-07	0.0
from_endothelial	endothelial	CD8	PRSS1	F2R	PARs	1	GSE155698	4.67245406530333e-07	0.0
to_endothelial	epithelial	endothelial	COL6A3	ITGA10_ITGB1	COLLAGEN	1	GSE212966	4.57232603693034e-07	0.0
from_endothelial	endothelial	epithelial	BMP6	ACVR1_BMPR2	BMP	1	GSE212966	4.48608552391273e-07	0.0
from_endothelial	endothelial	fibroblast_CAF	BMP6	BMPR1A_BMPR2	BMP	1	GSE212966	4.40576814207071e-07	0.0
to_endothelial	malignant_epithelial	endothelial	COL4A4	ITGA1_ITGB1	COLLAGEN	1	GSE212966	4.34027836181155e-07	0.0
from_endothelial	endothelial	epithelial	SEMA4A	PLXNB1	SEMA4	1	GSE212966	4.25051422923853e-07	0.0
to_endothelial	malignant_epithelial	endothelial	WNT7B	FZD6_LRP6	WNT	1	GSE155698	4.2415777750302e-07	0.0
to_endothelial	epithelial	endothelial	LAMA3	SV2B	LAMININ	1	GSE155698	4.20959737901151e-07	0.0
from_endothelial	endothelial	B_cell	ANGPTL4	SDC3	ANGPTL	1	GSE212966	4.17802688374762e-07	0.0
from_endothelial	endothelial	myeloid	SEMA3G	NRP2_PLXNA3	SEMA3	1	GSE212966	4.17741697249622e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	TNC	ITGA8_ITGB1	TENASCIN	1	GSE155698	4.04038477344281e-07	0.0
from_endothelial	endothelial	fibroblast_CAF	BMP2	BMPR1A_BMPR2	BMP	1	GSE212966	4.02953621122372e-07	0.0
from_endothelial	endothelial	T_NK	SEMA7A	ITGB1_ITGA1	SEMA7	1	GSE155698	3.99803314906028e-07	0.0
from_endothelial	endothelial	fibroblast_CAF	DHH	PTCH1_SMO	HH	1	GSE212966	3.77681432358585e-07	0.0
to_endothelial	malignant_epithelial	endothelial	WNT7B	FZD4_LRP5	WNT	1	GSE155698	3.67802627957461e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	IGF2	IGF1R	IGF	1	GSE155698	3.60217224599852e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA5	DAG1	LAMININ	1	GSE155698	3.49833960420268e-07	0.0
to_endothelial	malignant_epithelial	endothelial	LAMA3	SV2B	LAMININ	1	GSE155698	3.46957914266138e-07	0.0
to_endothelial	epithelial	endothelial	WNT7A	FZD4_LRP6	WNT	1	GSE155698	3.45631201402455e-07	0.0
from_endothelial	endothelial	CD8	EFNB1	EPHA4	EPHB	1	GSE212966	3.43769811496953e-07	0.0
to_endothelial	endothelial	endothelial	ANGPTL4	CDH11	ANGPTL	1	GSE212966	3.28533906010131e-07	0.0
from_endothelial	endothelial	endothelial	ANGPTL4	CDH11	ANGPTL	1	GSE212966	3.28533906010131e-07	0.0
to_endothelial	B_cell	endothelial	CCL2	ACKR1	CCL	1	GSE154778	3.22716990929255e-07	0.0
to_endothelial	malignant_epithelial	endothelial	LAMA4	ITGA6_ITGB1	LAMININ	1	GSE155698	3.20601514080101e-07	0.02
to_endothelial	epithelial	endothelial	EFNA3	EPHA2	EPHA	1	GSE212966	3.20501340618261e-07	0.0
from_endothelial	endothelial	fibroblast_CAF	SEMA4A	NRP1_PLXNA3	SEMA4	1	GSE212966	3.19803948524934e-07	0.03
to_endothelial	B_cell	endothelial	RETN	CAP1	RESISTIN	1	GSE154778	3.16526777268854e-07	0.0
to_endothelial	malignant_epithelial	endothelial	COL4A4	ITGA2_ITGB1	COLLAGEN	1	GSE212966	3.1291953824077e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	ANGPTL4	ITGAV_ITGB3	ANGPTL	1	GSE212966	3.0863618436844e-07	0.0
from_endothelial	endothelial	CD8	EFNA1	EPHA4	EPHA	1	GSE212966	3.07232853773945e-07	0.04
from_endothelial	endothelial	fibroblast_CAF	GDF11	TGFBR1_ACVR2A	GDF	1	GSE212966	3.04860012045409e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	TNFSF4	TNFRSF4	OX40	1	GSE212966	3.03449476848975e-07	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA2	SV2B	LAMININ	1	GSE155698	3.01492818664724e-07	0.0
to_endothelial	myeloid	endothelial	COL6A3	ITGA9_ITGB1	COLLAGEN	1	GSE212966	2.95853861004955e-07	0.0
from_endothelial	endothelial	malignant_epithelial	SEMA4A	PLXNB1	SEMA4	1	GSE212966	2.93406057168445e-07	0.0
to_endothelial	endothelial	endothelial	LAMA4	SV2B	LAMININ	1	GSE155698	2.86503904031123e-07	0.0
from_endothelial	endothelial	endothelial	LAMA4	SV2B	LAMININ	1	GSE155698	2.86503904031123e-07	0.0
to_endothelial	malignant_epithelial	endothelial	WNT7B	FZD6_LRP5	WNT	1	GSE155698	2.77798541390606e-07	0.0
to_endothelial	myeloid	endothelial	COL6A3	ITGA10_ITGB1	COLLAGEN	1	GSE212966	2.74812088308856e-07	0.0
from_endothelial	endothelial	myeloid	IL6	IL6R_IL6ST	IL6	1	GSE212966	2.74090333118387e-07	0.0
from_endothelial	endothelial	malignant_epithelial	BMP6	ACVR1_BMPR2	BMP	1	GSE212966	2.67340567202518e-07	0.0
from_endothelial	endothelial	epithelial	ANGPTL4	ITGA5_ITGB1	ANGPTL	1	GSE155698	2.65666557095521e-07	0.0
to_endothelial	malignant_epithelial	endothelial	PTN	ITGAV_ITGB3	PTN	1	GSE212966	2.62753016849145e-07	0.0
to_endothelial	epithelial	endothelial	LAMA5	SV2B	LAMININ	1	GSE155698	2.62606235690769e-07	0.0
to_endothelial	endothelial	endothelial	LAMC1	SV2B	LAMININ	1	GSE155698	2.62229061648402e-07	0.0
from_endothelial	endothelial	endothelial	LAMC1	SV2B	LAMININ	1	GSE155698	2.62229061648402e-07	0.0
to_endothelial	epithelial	endothelial	WNT7A	FZD6_LRP6	WNT	1	GSE155698	2.61050975661893e-07	0.0
to_endothelial	malignant_epithelial	endothelial	COL4A4	ITGA9_ITGB1	COLLAGEN	1	GSE212966	2.55040538295419e-07	0.0
to_endothelial	epithelial	endothelial	THBS3	CD47	THBS	1	GSE155698	2.51678198679935e-07	0.0
to_endothelial	epithelial	endothelial	LAMA4	DAG1	LAMININ	1	GSE155698	2.50863495265597e-07	0.0
to_endothelial	malignant_epithelial	endothelial	TGFB2	ACVR1_TGFbR	TGFb	1	GSE155698	2.48626145510487e-07	0.0
to_endothelial	B_cell	endothelial	ITGA4_ITGB7	VCAM1	VCAM	1	GSE155698	2.45420537484213e-07	0.0
